DATETIME,TANGARA_4B1A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE,TANGARA_307A
2023-11-02 08:04:30-05:00,73.84,75.8,74.57,65.04,76.77,77.64,99.9,99.9,66.87,74.2,
2023-11-02 08:05:00-05:00,73.66,75.18,74.27,64.96,76.84,77.5,99.9,99.9,66.49,73.25,
2023-11-02 08:05:30-05:00,73.41,75.44,74.27,64.78,77.1,78.87,99.9,99.9,66.34,73.5,
2023-11-02 08:06:00-05:00,73.37,74.85,74.32,64.96,77.07,79.24,99.9,99.9,66.33,74.26,
2023-11-02 08:06:30-05:00,73.31,74.82,74.46,64.42,76.62,77.38,99.9,99.9,66.35,73.66,
2023-11-02 08:07:00-05:00,73.01,74.12,74.53,64.76,76.55,77.77,,99.9,66.17,73.85,
2023-11-02 08:07:30-05:00,72.74,74.4,74.7,64.77,76.58,77.76,99.9,99.9,66.36,73.86,
2023-11-02 08:08:00-05:00,72.54,74.55,74.58,64.68,76.65,78.02,99.9,99.9,66.32,74.19,
2023-11-02 08:08:30-05:00,72.42,74.93,74.67,64.79,76.41,78.1,99.9,99.9,66.23,73.14,
2023-11-02 08:09:00-05:00,72.85,74.42,74.56,64.64,76.7,77.85,99.9,99.9,65.97,73.67,
2023-11-02 08:09:30-05:00,72.59,73.72,74.53,64.73,76.29,77.82,99.9,99.9,65.86,74.32,
2023-11-02 08:10:00-05:00,72.57,73.59,74.76,64.78,76.14,78.09,99.9,99.9,65.82,74.66,
2023-11-02 08:10:30-05:00,72.45,72.41,74.83,64.66,75.51,78.15,99.9,99.9,65.67,74.34,
2023-11-02 08:11:00-05:00,72.62,72.31,74.76,64.6,75.56,77.86,99.9,99.9,65.6,73.76,
2023-11-02 08:11:30-05:00,71.9,72.38,74.75,64.53,75.48,77.69,99.9,99.9,65.28,72.92,
2023-11-02 08:12:00-05:00,72.09,72.58,74.56,64.24,75.56,77.58,99.9,99.9,65.22,74.11,
2023-11-02 08:12:30-05:00,72.03,72.95,74.51,64.36,75.73,77.47,99.9,99.9,65.18,74.13,
2023-11-02 08:13:00-05:00,72.04,72.71,74.34,64.27,75.68,,99.9,99.9,65.32,73.97,
2023-11-02 08:13:30-05:00,72.09,72.64,74.44,64.27,75.48,77.32,99.9,99.9,65.32,74.12,
2023-11-02 08:14:00-05:00,72.21,72.66,74.51,64.47,75.44,77.31,99.9,99.9,65.37,75.03,
2023-11-02 08:14:30-05:00,71.87,72.65,74.39,64.29,,77.27,99.9,99.9,65.32,73.37,
2023-11-02 08:15:00-05:00,71.94,71.68,73.89,64.31,75.25,76.83,99.9,99.9,65.26,74.15,
2023-11-02 08:15:30-05:00,71.49,71.65,73.92,64.39,75.48,76.93,99.9,99.9,65.01,73.4,
2023-11-02 08:16:00-05:00,71.59,71.94,73.89,64.44,75.36,76.38,99.9,99.9,64.77,74.45,
2023-11-02 08:16:30-05:00,71.37,72.07,73.96,64.54,75.03,76.37,99.9,99.9,64.82,74.53,
2023-11-02 08:17:00-05:00,71.16,71.32,74.01,64.36,75.1,76.62,99.9,99.9,64.85,73.56,
2023-11-02 08:17:30-05:00,70.94,71.37,73.98,64.68,74.63,77.15,99.9,99.9,64.88,73.6,
2023-11-02 08:18:00-05:00,71.05,71.43,74.16,,74.53,77.09,99.9,99.9,64.94,73.24,
2023-11-02 08:18:30-05:00,71.16,71.94,74.15,64.43,74.87,77.12,99.9,99.9,65.17,74.04,
2023-11-02 08:19:00-05:00,70.92,71.87,74.26,64.6,74.67,77.21,,99.9,65.07,74.65,
2023-11-02 08:19:30-05:00,70.79,71.5,74.37,64.11,74.47,77.97,99.9,99.9,64.87,73.62,
2023-11-02 08:20:00-05:00,70.55,71.64,74.48,64.27,74.84,77.35,99.9,99.9,64.6,74.1,
2023-11-02 08:20:30-05:00,70.46,71.9,74.67,64.45,74.64,77.0,99.9,99.9,64.44,74.31,
2023-11-02 08:21:00-05:00,69.94,71.92,74.67,64.54,74.42,77.0,99.9,99.9,64.25,73.79,
2023-11-02 08:21:30-05:00,69.72,71.8,74.75,64.31,74.98,76.84,99.9,99.9,64.08,74.34,
2023-11-02 08:22:00-05:00,69.44,71.35,74.59,64.3,74.77,75.18,99.9,99.9,63.74,73.98,
2023-11-02 08:22:30-05:00,69.47,71.89,74.64,64.24,74.66,75.86,99.9,99.9,63.5,74.48,
2023-11-02 08:23:00-05:00,69.61,71.11,74.68,64.17,73.93,76.04,99.9,99.9,63.32,74.12,
2023-11-02 08:23:30-05:00,69.4,70.88,74.74,64.14,73.98,75.93,99.9,99.9,63.35,73.06,
2023-11-02 08:24:00-05:00,69.29,70.63,74.54,64.5,73.74,76.33,99.9,99.9,63.26,73.41,
2023-11-02 08:24:30-05:00,69.25,70.97,74.31,64.26,73.65,76.46,99.9,99.9,63.07,74.02,
2023-11-02 08:25:00-05:00,69.05,70.64,74.43,64.58,73.45,76.48,99.9,99.9,62.73,73.47,
2023-11-02 08:25:30-05:00,69.2,70.47,74.56,64.4,73.46,76.26,99.9,99.9,62.59,73.58,
2023-11-02 08:26:00-05:00,68.83,70.52,74.67,64.38,73.69,75.9,99.9,99.9,62.45,73.84,
2023-11-02 08:26:30-05:00,68.79,70.56,74.64,64.41,73.05,75.97,99.9,99.9,62.12,73.12,
2023-11-02 08:27:00-05:00,68.69,70.69,74.59,64.47,72.62,76.18,99.9,99.9,61.97,73.52,
2023-11-02 08:27:30-05:00,68.36,70.53,74.64,64.32,73.21,75.9,99.9,99.9,61.94,72.75,
2023-11-02 08:28:00-05:00,68.34,70.8,74.65,64.19,72.84,75.69,99.9,99.9,61.97,72.04,
2023-11-02 08:28:30-05:00,68.18,70.44,74.59,64.16,72.7,75.48,99.9,99.9,61.93,72.85,
2023-11-02 08:29:00-05:00,68.19,70.75,74.59,64.28,72.76,75.42,99.9,99.9,62.07,72.69,
2023-11-02 08:29:30-05:00,68.31,70.12,74.17,64.11,72.51,76.64,99.9,99.9,62.28,73.52,
2023-11-02 08:30:00-05:00,68.22,70.24,74.0,64.33,72.25,76.69,99.9,99.9,62.37,72.09,
2023-11-02 08:30:30-05:00,68.07,71.01,74.06,64.37,72.42,75.97,99.9,99.9,62.43,71.01,
2023-11-02 08:31:00-05:00,68.1,70.73,73.89,63.8,72.48,75.48,99.9,99.9,62.56,69.82,
2023-11-02 08:31:30-05:00,68.23,70.21,73.83,63.95,72.86,75.48,99.9,99.9,62.66,72.38,
2023-11-02 08:32:00-05:00,67.9,70.35,73.84,63.92,72.17,75.28,,99.9,62.56,72.71,
2023-11-02 08:32:30-05:00,67.81,70.67,73.9,63.65,72.2,74.95,99.9,99.9,62.57,72.45,
2023-11-02 08:33:00-05:00,67.76,70.74,73.99,64.01,72.36,74.69,,99.9,62.78,72.15,
2023-11-02 08:33:30-05:00,67.48,71.54,73.93,63.75,72.47,74.17,99.9,99.9,63.02,71.9,
2023-11-02 08:34:00-05:00,67.3,70.74,73.89,64.01,72.58,74.22,99.9,99.9,62.99,71.55,
2023-11-02 08:34:30-05:00,67.16,70.59,73.85,63.84,72.21,74.45,99.9,99.9,62.83,71.82,
2023-11-02 08:35:00-05:00,,,,,,,,,,,
2023-11-02 08:35:30-05:00,67.05,70.86,73.72,64.02,72.12,74.72,99.9,99.9,62.85,71.35,
2023-11-02 08:36:00-05:00,66.99,70.82,73.81,63.94,72.08,74.82,99.9,99.9,62.81,71.18,
2023-11-02 08:36:30-05:00,67.32,71.11,73.73,64.19,71.73,75.48,99.9,99.9,62.68,71.45,
2023-11-02 08:37:00-05:00,67.23,70.47,73.72,62.98,71.4,75.42,99.9,99.9,62.54,72.28,
2023-11-02 08:37:30-05:00,67.24,70.32,73.4,63.15,70.95,75.48,99.9,99.9,62.45,71.43,
2023-11-02 08:38:00-05:00,66.64,70.64,73.64,63.45,71.25,75.4,99.9,99.9,62.32,70.78,
2023-11-02 08:38:30-05:00,66.49,70.24,73.69,64.28,71.75,75.48,99.9,99.9,62.51,71.68,
2023-11-02 08:39:00-05:00,66.08,69.98,73.8,63.36,72.17,75.36,99.9,99.9,62.2,72.69,
2023-11-02 08:39:30-05:00,66.33,69.84,73.79,63.14,72.04,75.16,99.9,99.9,61.97,71.2,
2023-11-02 08:40:00-05:00,66.36,69.44,74.05,64.26,72.11,74.62,99.9,99.9,61.86,71.72,
2023-11-02 08:40:30-05:00,66.64,69.45,73.88,63.96,71.66,74.79,99.9,99.9,61.86,72.71,
2023-11-02 08:41:00-05:00,66.58,69.59,73.93,63.43,72.04,74.85,99.9,99.9,61.9,73.14,
2023-11-02 08:41:30-05:00,66.05,69.58,73.86,63.35,72.41,75.59,99.9,99.9,61.93,72.89,
2023-11-02 08:42:00-05:00,66.1,69.31,73.47,64.1,72.84,75.79,99.9,99.9,61.99,72.79,
2023-11-02 08:42:30-05:00,66.39,70.15,73.53,64.23,72.76,75.63,99.9,99.9,61.84,72.38,
2023-11-02 08:43:00-05:00,66.63,69.99,73.51,64.17,72.54,75.95,,99.9,61.8,71.45,
2023-11-02 08:43:30-05:00,66.65,69.98,73.45,64.12,72.82,76.43,99.9,99.9,61.91,70.01,
2023-11-02 08:44:00-05:00,66.56,70.3,73.47,64.14,72.13,75.77,99.9,99.9,62.05,70.12,
2023-11-02 08:44:30-05:00,66.72,70.01,73.82,64.08,72.29,74.55,99.9,99.9,62.08,71.19,
2023-11-02 08:45:00-05:00,66.87,70.21,73.45,63.85,71.42,75.86,99.9,99.9,62.07,71.08,
2023-11-02 08:45:30-05:00,66.11,70.57,73.18,64.01,71.49,75.83,99.9,99.9,61.97,71.83,
2023-11-02 08:46:00-05:00,66.22,71.01,72.74,63.88,71.66,74.52,99.9,99.9,62.13,71.85,
2023-11-02 08:46:30-05:00,65.99,70.72,72.81,63.71,71.73,74.79,99.9,99.9,62.13,71.83,
2023-11-02 08:47:00-05:00,65.61,70.82,72.86,63.64,71.5,74.9,99.9,99.9,62.3,70.62,
2023-11-02 08:47:30-05:00,65.67,70.24,72.69,63.16,71.88,75.06,99.9,99.9,62.52,72.13,
2023-11-02 08:48:00-05:00,65.93,70.27,72.83,62.94,71.99,75.26,99.9,99.9,62.77,72.42,
2023-11-02 08:48:30-05:00,65.93,70.28,72.89,62.98,72.05,74.75,99.9,99.9,62.81,72.16,
2023-11-02 08:49:00-05:00,66.06,69.98,72.98,62.93,71.62,74.66,99.9,99.9,62.64,70.79,
2023-11-02 08:49:30-05:00,66.13,69.77,72.75,63.1,71.61,75.95,99.9,99.9,62.6,72.34,
2023-11-02 08:50:00-05:00,66.2,69.6,72.69,63.24,71.87,76.05,99.9,99.9,62.42,72.31,
2023-11-02 08:50:30-05:00,66.1,69.81,72.83,63.27,71.66,,99.9,99.9,62.41,71.58,
2023-11-02 08:51:00-05:00,66.2,70.17,72.84,63.53,71.73,75.79,99.9,99.9,62.38,72.14,
2023-11-02 08:51:30-05:00,66.62,69.81,72.97,63.78,71.3,75.18,99.9,99.9,62.34,71.63,
2023-11-02 08:52:00-05:00,66.1,69.88,72.95,63.34,71.22,,99.9,99.9,62.18,70.42,
2023-11-02 08:52:30-05:00,66.38,,72.74,63.44,71.36,75.55,,99.9,62.28,72.13,
2023-11-02 08:53:00-05:00,66.25,69.97,72.58,63.08,71.17,75.49,99.9,99.9,62.24,71.58,
2023-11-02 08:53:30-05:00,66.13,70.19,72.69,63.05,71.13,75.8,99.9,99.9,62.11,70.3,
2023-11-02 08:54:00-05:00,65.68,70.14,72.95,63.1,71.3,75.91,,99.9,62.15,71.21,
2023-11-02 08:54:30-05:00,65.57,70.02,73.0,63.36,71.41,75.64,99.9,99.9,62.17,69.57,
2023-11-02 08:55:00-05:00,65.81,70.67,72.92,63.45,71.33,75.82,99.9,99.9,62.21,70.7,
2023-11-02 08:55:30-05:00,65.76,70.78,72.64,63.09,71.35,75.55,99.9,99.9,62.23,69.89,
2023-11-02 08:56:00-05:00,66.04,70.72,72.68,62.4,71.39,75.38,99.9,99.9,62.29,69.72,
2023-11-02 08:56:30-05:00,66.03,70.09,72.99,62.08,71.44,75.54,99.9,99.9,62.23,69.39,
2023-11-02 08:57:00-05:00,65.2,70.75,72.91,61.85,71.06,74.92,99.9,99.9,62.42,70.35,
2023-11-02 08:57:30-05:00,65.27,70.42,72.95,63.3,70.76,75.18,99.9,99.9,62.72,71.29,
2023-11-02 08:58:00-05:00,64.75,69.77,72.85,63.45,71.22,75.29,99.9,99.9,62.72,71.28,
2023-11-02 08:58:30-05:00,64.96,69.5,72.73,63.43,71.11,75.22,99.9,99.9,62.5,70.68,
2023-11-02 08:59:00-05:00,65.16,69.8,72.4,63.07,70.73,75.17,99.9,99.9,62.28,71.32,
2023-11-02 08:59:30-05:00,65.14,69.92,72.4,62.92,71.18,75.29,99.9,99.9,62.35,69.56,
2023-11-02 09:00:00-05:00,65.45,69.77,72.39,63.17,70.88,75.43,99.9,99.9,62.21,71.76,
2023-11-02 09:00:30-05:00,65.5,69.33,72.45,62.53,71.11,75.56,99.9,99.9,62.21,71.77,
2023-11-02 09:01:00-05:00,65.48,69.43,72.32,62.44,71.32,75.63,99.9,99.9,62.06,71.11,
2023-11-02 09:01:30-05:00,65.32,69.7,72.28,62.2,70.96,74.04,99.9,99.9,61.99,70.01,
2023-11-02 09:02:00-05:00,65.3,69.29,72.02,62.17,71.1,73.67,99.9,99.9,61.81,71.96,
2023-11-02 09:02:30-05:00,65.44,69.68,71.38,61.99,70.64,73.36,,99.9,61.61,72.1,
2023-11-02 09:03:00-05:00,65.01,69.5,71.43,62.13,70.97,73.51,99.9,99.9,61.65,70.33,
2023-11-02 09:03:30-05:00,65.26,69.31,71.76,62.75,70.5,72.85,99.9,99.9,61.74,72.01,
2023-11-02 09:04:00-05:00,65.41,69.68,71.71,63.34,70.39,74.36,99.9,99.9,61.83,,
2023-11-02 09:04:30-05:00,65.11,70.38,71.87,62.24,70.43,73.66,99.9,99.9,62.01,71.54,
2023-11-02 09:05:00-05:00,64.82,69.39,71.73,61.71,70.68,73.69,99.9,99.9,61.94,72.08,
2023-11-02 09:05:30-05:00,64.72,68.9,71.69,61.8,71.1,74.35,99.9,99.9,61.91,,
2023-11-02 09:06:00-05:00,64.97,68.42,71.79,61.65,71.23,74.7,99.9,99.9,61.72,71.67,
2023-11-02 09:06:30-05:00,65.1,68.5,71.92,61.62,71.42,75.28,99.9,99.9,61.51,71.8,
2023-11-02 09:07:00-05:00,65.14,68.24,71.88,61.6,71.43,74.71,99.9,99.9,61.42,71.73,
2023-11-02 09:07:30-05:00,65.17,68.43,71.99,61.97,71.43,74.02,99.9,99.9,61.37,71.91,
2023-11-02 09:08:00-05:00,64.92,68.23,71.9,61.94,71.38,73.71,99.9,99.9,61.34,70.04,
2023-11-02 09:08:30-05:00,65.35,68.32,71.82,62.3,70.94,73.82,99.9,99.9,61.48,70.55,
2023-11-02 09:09:00-05:00,65.69,68.0,71.7,63.29,70.62,75.1,99.9,99.9,61.57,71.02,
2023-11-02 09:09:30-05:00,65.42,68.09,71.66,62.85,70.72,74.82,99.9,99.9,61.71,71.67,
2023-11-02 09:10:00-05:00,65.65,68.26,71.67,61.68,71.68,74.81,99.9,99.9,61.85,70.26,
2023-11-02 09:10:30-05:00,65.33,68.64,71.82,62.13,71.28,74.31,99.9,99.9,61.94,71.69,
2023-11-02 09:11:00-05:00,65.28,68.75,71.76,62.45,71.24,74.39,99.9,99.9,61.8,70.64,
2023-11-02 09:11:30-05:00,64.93,68.51,71.69,62.42,70.79,73.95,99.9,99.9,61.83,71.19,
2023-11-02 09:12:00-05:00,64.64,67.97,71.66,61.91,70.7,73.57,99.9,99.9,61.54,72.14,
2023-11-02 09:12:30-05:00,64.72,67.8,71.57,62.33,70.14,73.88,99.9,99.9,61.21,72.34,
2023-11-02 09:13:00-05:00,64.96,67.76,71.55,62.09,70.62,73.84,99.9,99.9,61.29,71.99,
2023-11-02 09:13:30-05:00,65.11,68.16,71.76,61.9,70.8,74.01,99.9,99.9,61.46,71.29,
2023-11-02 09:14:00-05:00,64.93,68.18,71.8,62.05,70.75,73.91,99.9,,61.59,71.75,
2023-11-02 09:14:30-05:00,64.9,68.31,71.75,62.04,70.72,74.04,99.9,99.9,61.41,72.34,
2023-11-02 09:15:00-05:00,65.05,68.14,71.64,62.74,70.54,74.98,,99.9,61.09,72.13,
2023-11-02 09:15:30-05:00,65.29,68.17,71.62,62.3,70.72,74.47,99.9,99.9,61.19,71.51,
2023-11-02 09:16:00-05:00,65.52,68.45,71.67,62.01,70.08,74.15,99.9,99.9,61.23,72.13,
2023-11-02 09:16:30-05:00,65.16,67.86,71.7,62.03,69.99,73.82,99.9,99.9,60.98,70.15,
2023-11-02 09:17:00-05:00,64.64,68.07,71.16,61.93,69.91,73.82,99.9,99.9,60.83,71.19,
2023-11-02 09:17:30-05:00,64.73,67.73,70.12,61.96,69.94,73.81,99.9,99.9,60.77,71.15,
2023-11-02 09:18:00-05:00,64.68,67.5,70.16,62.23,69.57,73.74,99.9,99.9,60.64,70.01,
2023-11-02 09:18:30-05:00,64.56,66.81,70.42,62.27,69.03,73.87,99.9,99.9,60.47,70.73,
2023-11-02 09:19:00-05:00,64.8,67.31,70.37,62.3,69.44,74.05,99.9,99.9,60.39,70.0,
2023-11-02 09:19:30-05:00,64.5,67.72,70.4,62.19,69.31,74.33,99.9,99.9,60.66,69.56,
2023-11-02 09:20:00-05:00,64.8,67.56,70.37,62.02,69.54,74.16,99.9,99.9,60.21,68.95,
2023-11-02 09:20:30-05:00,65.1,68.05,70.16,62.34,69.04,73.94,99.9,99.9,60.02,70.28,
2023-11-02 09:21:00-05:00,65.1,67.84,70.13,62.47,69.02,73.88,99.9,99.9,59.85,69.83,
2023-11-02 09:21:30-05:00,64.54,67.65,70.32,62.3,68.47,74.22,99.9,99.9,59.53,70.08,
2023-11-02 09:22:00-05:00,64.69,67.86,70.16,62.16,68.89,74.29,99.9,99.9,59.3,69.7,
2023-11-02 09:22:30-05:00,64.88,67.38,70.23,61.97,69.43,73.69,99.9,99.9,59.21,70.64,
2023-11-02 09:23:00-05:00,64.88,66.83,69.82,61.43,69.37,,99.9,99.9,59.35,70.65,
2023-11-02 09:23:30-05:00,64.81,66.73,70.11,61.36,68.5,73.33,99.9,99.9,59.49,70.09,
2023-11-02 09:24:00-05:00,64.65,66.62,69.57,62.31,68.99,73.49,99.9,99.9,59.69,69.31,
2023-11-02 09:24:30-05:00,64.31,66.24,69.95,61.18,69.23,73.53,99.9,99.9,59.91,70.07,
2023-11-02 09:25:00-05:00,64.7,65.52,70.29,61.62,68.76,73.28,99.9,99.9,60.16,68.63,
2023-11-02 09:25:30-05:00,64.1,66.11,70.46,61.75,69.1,73.13,,99.9,60.0,69.94,
2023-11-02 09:26:00-05:00,63.83,66.37,70.53,61.64,68.87,73.12,99.9,99.9,59.95,70.39,
2023-11-02 09:26:30-05:00,64.41,66.11,70.54,61.26,69.36,72.59,99.9,99.9,60.07,70.48,
2023-11-02 09:27:00-05:00,64.07,66.41,70.25,61.55,68.71,72.52,99.9,99.9,60.04,70.08,
2023-11-02 09:27:30-05:00,64.36,66.75,70.17,61.45,68.96,72.73,99.9,99.9,59.77,70.61,
2023-11-02 09:28:00-05:00,64.4,66.05,69.39,61.18,69.08,72.48,99.9,99.9,59.68,69.13,
2023-11-02 09:28:30-05:00,64.41,66.1,69.06,61.38,69.11,72.71,99.9,99.9,59.75,70.52,
2023-11-02 09:29:00-05:00,64.45,65.9,69.47,61.26,68.75,72.6,99.9,99.9,59.74,70.31,
2023-11-02 09:29:30-05:00,64.46,65.99,69.7,61.14,68.75,72.24,99.9,99.9,59.58,71.25,
2023-11-02 09:30:00-05:00,64.66,66.15,70.06,60.55,69.05,72.2,99.9,99.9,59.6,69.62,
2023-11-02 09:30:30-05:00,64.52,66.22,70.11,60.16,68.88,72.26,99.9,99.9,59.46,70.81,
2023-11-02 09:31:00-05:00,64.51,66.06,70.56,60.6,68.73,,99.9,99.9,59.34,71.4,
2023-11-02 09:31:30-05:00,64.29,66.15,70.61,60.77,68.5,72.79,99.9,99.9,59.21,70.37,
2023-11-02 09:32:00-05:00,64.5,65.65,71.11,60.25,,72.57,99.9,99.9,59.24,70.13,
2023-11-02 09:32:30-05:00,64.24,65.19,70.68,60.34,68.4,72.57,99.9,99.9,58.75,70.32,
2023-11-02 09:33:00-05:00,63.94,65.27,70.7,60.17,68.51,72.45,99.9,99.9,58.53,69.79,
2023-11-02 09:33:30-05:00,64.21,65.41,70.53,61.9,68.43,72.13,99.9,99.9,58.29,70.11,
2023-11-02 09:34:00-05:00,63.92,65.59,70.08,60.78,68.06,71.98,99.9,99.9,58.24,69.22,
2023-11-02 09:34:30-05:00,63.97,65.54,69.75,60.11,67.51,72.12,99.9,99.9,58.25,69.78,
2023-11-02 09:35:00-05:00,63.92,65.03,69.85,61.35,67.57,71.9,,99.9,58.34,68.26,
2023-11-02 09:35:30-05:00,63.93,65.49,69.96,60.82,67.78,,99.9,99.9,58.39,69.52,
2023-11-02 09:36:00-05:00,64.17,65.72,69.83,60.69,67.37,72.09,99.9,99.9,58.44,68.28,
2023-11-02 09:36:30-05:00,64.3,65.26,69.98,59.86,67.33,71.78,99.9,99.9,58.34,69.01,
2023-11-02 09:37:00-05:00,64.04,65.34,69.95,60.2,67.12,71.86,99.9,99.9,58.52,69.82,
2023-11-02 09:37:30-05:00,63.94,65.9,69.92,60.02,67.28,71.89,99.9,99.9,58.61,69.98,
2023-11-02 09:38:00-05:00,63.91,65.82,69.96,60.41,67.38,71.75,99.9,99.9,58.36,69.36,
2023-11-02 09:38:30-05:00,63.95,65.87,69.79,60.19,66.72,72.07,99.9,99.9,58.24,68.36,
2023-11-02 09:39:00-05:00,64.19,65.68,69.88,59.75,66.68,71.89,99.9,99.9,58.56,67.89,
2023-11-02 09:39:30-05:00,64.17,64.97,69.84,59.52,66.62,71.92,99.9,99.9,58.45,68.95,
2023-11-02 09:40:00-05:00,63.21,64.91,69.88,60.05,66.53,72.18,99.9,99.9,58.28,67.19,
2023-11-02 09:40:30-05:00,62.81,65.38,70.19,59.51,66.32,72.14,99.9,99.9,58.28,70.08,
2023-11-02 09:41:00-05:00,62.97,65.85,70.18,59.16,66.55,72.09,99.9,99.9,58.13,69.52,
2023-11-02 09:41:30-05:00,62.96,65.66,70.03,58.99,66.79,72.04,99.9,99.9,58.16,68.96,
2023-11-02 09:42:00-05:00,63.03,66.07,69.91,58.55,67.08,71.72,99.9,99.9,58.05,70.0,
2023-11-02 09:42:30-05:00,63.31,66.34,70.04,58.95,66.84,72.39,99.9,99.9,57.99,69.16,
2023-11-02 09:43:00-05:00,63.52,66.5,70.08,58.62,67.03,72.62,99.9,99.9,57.97,67.97,
2023-11-02 09:43:30-05:00,63.32,65.89,69.87,59.21,67.1,72.69,99.9,99.9,57.81,70.09,
2023-11-02 09:44:00-05:00,63.35,64.76,70.32,58.98,66.99,72.78,99.9,99.9,57.77,68.63,
2023-11-02 09:44:30-05:00,63.25,64.37,69.97,59.67,66.43,72.67,99.9,99.9,58.04,70.17,
2023-11-02 09:45:00-05:00,63.09,63.94,69.11,59.31,67.76,72.59,99.9,99.9,58.31,68.79,
2023-11-02 09:45:30-05:00,63.02,64.66,68.98,58.65,67.2,72.88,99.9,99.9,58.24,69.3,
2023-11-02 09:46:00-05:00,62.93,64.49,69.36,58.74,67.12,72.86,99.9,99.9,58.3,67.92,
2023-11-02 09:46:30-05:00,62.73,64.69,68.98,58.35,68.47,72.81,99.9,99.9,58.13,68.91,
2023-11-02 09:47:00-05:00,62.67,65.3,68.99,58.31,67.4,72.85,,99.9,58.01,69.6,
2023-11-02 09:47:30-05:00,62.34,64.22,69.08,58.06,66.38,72.76,99.9,99.9,58.22,69.25,
2023-11-02 09:48:00-05:00,62.34,63.37,68.93,58.45,65.17,72.41,99.9,99.9,58.39,69.57,
2023-11-02 09:48:30-05:00,62.24,63.9,68.97,58.72,65.53,72.11,99.9,99.9,58.41,68.44,
2023-11-02 09:49:00-05:00,62.59,64.27,69.01,59.24,65.13,72.64,99.9,99.9,58.21,69.59,
2023-11-02 09:49:30-05:00,62.7,63.77,68.81,58.58,64.98,72.13,99.9,99.9,58.04,69.05,
2023-11-02 09:50:00-05:00,62.71,63.69,68.77,58.6,65.09,71.96,99.9,99.9,58.16,68.0,
2023-11-02 09:50:30-05:00,62.68,63.93,68.71,58.45,64.91,71.45,99.9,99.9,57.71,68.58,
2023-11-02 09:51:00-05:00,62.41,63.96,68.56,58.41,64.9,71.16,99.9,99.9,57.58,68.59,
2023-11-02 09:51:30-05:00,62.67,64.15,68.98,58.16,64.51,71.32,99.9,99.9,57.39,66.56,
2023-11-02 09:52:00-05:00,62.25,64.96,69.21,58.27,64.75,71.91,99.9,99.9,57.23,67.73,
2023-11-02 09:52:30-05:00,61.93,65.16,69.4,58.14,64.64,71.61,99.9,99.9,57.26,67.24,
2023-11-02 09:53:00-05:00,61.34,65.56,69.35,57.69,64.56,71.4,99.9,99.9,57.23,67.61,
2023-11-02 09:53:30-05:00,61.12,65.03,69.0,57.77,64.54,72.11,99.9,99.9,57.32,68.33,
2023-11-02 09:54:00-05:00,61.26,63.92,69.36,57.94,64.63,,99.9,99.9,57.44,68.56,
2023-11-02 09:54:30-05:00,61.45,63.6,69.47,57.97,64.17,72.75,99.9,99.9,57.51,66.94,
2023-11-02 09:55:00-05:00,61.83,63.23,69.5,58.07,64.23,72.47,99.9,99.9,57.58,67.62,
2023-11-02 09:55:30-05:00,61.75,63.71,69.57,57.4,64.68,71.86,,99.9,57.77,68.19,
2023-11-02 09:56:00-05:00,61.94,63.04,70.02,57.52,64.38,72.36,99.9,99.9,57.91,68.27,
2023-11-02 09:56:30-05:00,61.97,62.93,69.86,57.79,64.49,72.93,99.9,99.9,57.66,68.85,
2023-11-02 09:57:00-05:00,61.83,63.56,70.21,57.8,64.11,73.05,99.9,99.9,57.62,70.05,
2023-11-02 09:57:30-05:00,61.55,63.14,70.05,57.53,66.03,73.09,99.9,99.9,57.53,69.56,
2023-11-02 09:58:00-05:00,61.44,63.63,70.22,59.76,65.66,72.62,99.9,99.9,57.43,68.88,
2023-11-02 09:58:30-05:00,61.65,63.46,70.18,58.17,65.96,72.57,99.9,99.9,57.35,69.05,
2023-11-02 09:59:00-05:00,61.15,63.29,69.98,57.54,64.37,72.88,99.9,99.9,57.37,67.43,
2023-11-02 09:59:30-05:00,60.82,63.86,69.88,57.68,64.68,72.65,99.9,99.9,57.41,67.67,
2023-11-02 10:00:00-05:00,60.57,64.27,69.92,58.09,64.95,72.54,99.9,99.9,57.26,66.27,
2023-11-02 10:00:30-05:00,60.79,64.67,69.93,57.27,64.94,72.26,99.9,99.9,57.31,67.77,
2023-11-02 10:01:00-05:00,60.64,63.73,69.6,56.54,64.8,,99.9,99.9,57.4,68.05,
2023-11-02 10:01:30-05:00,61.16,63.1,69.69,56.77,64.25,72.21,99.9,99.9,57.49,68.14,
2023-11-02 10:02:00-05:00,61.35,63.34,69.62,57.36,63.64,72.32,99.9,99.9,57.55,66.17,
2023-11-02 10:02:30-05:00,61.62,63.04,69.68,57.45,64.22,72.38,99.9,99.9,57.63,66.9,
2023-11-02 10:03:00-05:00,61.0,62.53,69.81,57.12,64.02,72.34,99.9,99.9,57.67,67.32,
2023-11-02 10:03:30-05:00,61.08,62.7,69.71,57.94,63.69,71.84,99.9,99.9,57.69,68.06,
2023-11-02 10:04:00-05:00,61.57,64.02,69.45,57.8,62.82,,99.9,99.9,57.51,66.88,
2023-11-02 10:04:30-05:00,61.39,63.34,69.11,56.85,62.83,72.25,99.9,99.9,57.16,68.55,
