DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_1FCA,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-22T09:51:00,14.0,16.0,14.0,17.0,17.0,18.0,11.0,4.0,13.0,30.0,23.0,18.0,19.0
2022-09-22T09:51:30,14.0,15.0,15.0,18.0,16.0,17.0,13.0,4.0,16.0,30.0,23.0,18.0,19.0
2022-09-22T09:52:00,13.0,16.0,14.0,19.0,17.0,18.0,13.0,3.0,13.0,31.0,23.0,19.0,18.0
2022-09-22T09:52:30,14.0,20.0,13.0,19.0,17.0,17.0,15.0,3.0,19.0,29.0,23.0,19.0,19.0
2022-09-22T09:53:00,14.0,17.0,14.0,20.0,16.0,17.0,10.0,4.0,25.0,31.0,23.0,20.0,19.0
2022-09-22T09:53:30,14.0,17.0,13.0,19.0,17.0,18.0,11.0,3.0,27.0,31.0,23.0,19.0,19.0
2022-09-22T09:54:00,14.0,18.0,14.0,19.0,17.0,18.0,11.0,3.0,31.0,34.0,22.0,19.0,18.0
2022-09-22T09:54:30,14.0,18.0,14.0,19.0,18.0,18.0,11.0,3.0,26.0,30.0,23.0,19.0,17.0
2022-09-22T09:55:00,14.0,18.0,15.0,19.0,18.0,17.0,12.0,3.0,16.0,34.0,21.0,19.0,18.0
2022-09-22T09:55:30,14.0,16.0,14.0,20.0,15.0,18.0,13.0,3.0,15.0,34.0,22.0,19.0,18.0
2022-09-22T09:56:00,14.0,17.0,14.0,20.0,17.0,19.0,10.0,3.0,17.0,38.0,22.0,19.0,17.0
2022-09-22T09:56:30,14.0,18.0,13.0,20.0,16.0,18.0,10.0,4.0,16.0,35.0,21.0,18.0,19.0
2022-09-22T09:57:00,14.0,19.0,13.0,20.0,17.0,19.0,11.0,3.0,16.0,32.0,21.0,20.0,17.0
2022-09-22T09:57:30,14.0,18.0,13.0,20.0,17.0,18.0,11.0,3.0,13.0,30.0,23.0,20.0,18.0
2022-09-22T09:58:00,15.0,18.0,13.0,19.0,16.0,18.0,14.0,3.0,17.0,30.0,23.0,19.0,17.0
2022-09-22T09:58:30,15.0,19.0,13.0,19.0,17.0,18.0,13.0,3.0,15.0,30.0,23.0,19.0,18.0
2022-09-22T09:59:00,15.0,,13.0,19.0,,,,4.0,15.0,35.0,22.0,20.0,
2022-09-22T09:59:30,15.0,,13.0,19.0,,,,4.0,14.0,32.0,22.0,20.0,
2022-09-22T10:00:00,14.0,,13.0,19.0,,,,4.0,15.0,33.0,22.0,20.0,
2022-09-22T10:00:30,14.0,18.0,14.0,18.0,15.0,27.0,0.0,3.0,20.0,36.0,23.0,19.0,15.0
2022-09-22T10:01:00,14.0,23.0,13.0,19.0,17.0,20.0,0.0,4.0,14.0,30.0,23.0,20.0,17.0
2022-09-22T10:01:30,15.0,23.0,13.0,18.0,17.0,19.0,12.0,3.0,,32.0,22.0,22.0,19.0
2022-09-22T10:02:00,16.0,24.0,13.0,19.0,16.0,18.0,14.0,3.0,17.0,32.0,22.0,20.0,19.0
2022-09-22T10:02:30,14.0,23.0,14.0,18.0,17.0,18.0,14.0,3.0,14.0,32.0,23.0,19.0,17.0
2022-09-22T10:03:00,15.0,23.0,13.0,20.0,16.0,17.0,10.0,3.0,14.0,39.0,22.0,21.0,19.0
2022-09-22T10:03:30,14.0,23.0,13.0,21.0,15.0,18.0,15.0,3.0,14.0,32.0,22.0,21.0,19.0
2022-09-22T10:04:00,15.0,22.0,13.0,19.0,15.0,17.0,13.0,4.0,17.0,37.0,22.0,,18.0
2022-09-22T10:04:30,15.0,24.0,13.0,19.0,15.0,18.0,14.0,4.0,15.0,34.0,24.0,21.0,18.0
2022-09-22T10:05:00,15.0,23.0,13.0,19.0,15.0,18.0,14.0,3.0,14.0,34.0,23.0,19.0,18.0
2022-09-22T10:05:30,14.0,21.0,14.0,18.0,15.0,17.0,15.0,3.0,15.0,30.0,23.0,20.0,18.0
2022-09-22T10:06:00,15.0,23.0,14.0,19.0,15.0,17.0,13.0,3.0,16.0,31.0,23.0,20.0,17.0
2022-09-22T10:06:30,15.0,23.0,13.0,19.0,15.0,17.0,13.0,4.0,16.0,29.0,23.0,20.0,18.0
2022-09-22T10:07:00,14.0,23.0,13.0,19.0,15.0,18.0,14.0,3.0,12.0,29.0,23.0,20.0,17.0
2022-09-22T10:07:30,14.0,23.0,13.0,18.0,16.0,17.0,13.0,4.0,12.0,35.0,22.0,20.0,17.0
2022-09-22T10:08:00,14.0,21.0,14.0,19.0,16.0,19.0,14.0,4.0,16.0,33.0,22.0,21.0,18.0
2022-09-22T10:08:30,15.0,22.0,13.0,20.0,16.0,17.0,17.0,4.0,13.0,32.0,23.0,21.0,18.0
2022-09-22T10:09:00,14.0,24.0,13.0,19.0,16.0,18.0,16.0,4.0,15.0,32.0,23.0,21.0,18.0
2022-09-22T10:09:30,15.0,24.0,13.0,19.0,17.0,17.0,15.0,4.0,15.0,32.0,24.0,20.0,18.0
2022-09-22T10:10:00,15.0,25.0,13.0,18.0,17.0,18.0,15.0,3.0,14.0,33.0,23.0,20.0,17.0
2022-09-22T10:10:30,14.0,25.0,14.0,20.0,15.0,17.0,12.0,4.0,15.0,30.0,24.0,19.0,18.0
2022-09-22T10:11:00,14.0,24.0,13.0,19.0,16.0,17.0,12.0,3.0,14.0,32.0,23.0,20.0,19.0
2022-09-22T10:11:30,13.0,24.0,14.0,18.0,17.0,15.0,13.0,3.0,13.0,32.0,24.0,20.0,18.0
2022-09-22T10:12:00,13.0,23.0,14.0,20.0,16.0,17.0,12.0,4.0,14.0,35.0,23.0,20.0,19.0
2022-09-22T10:12:30,13.0,23.0,14.0,19.0,17.0,18.0,13.0,4.0,18.0,34.0,23.0,20.0,19.0
2022-09-22T10:13:00,14.0,23.0,13.0,18.0,17.0,18.0,13.0,3.0,15.0,35.0,25.0,19.0,20.0
2022-09-22T10:13:30,14.0,22.0,13.0,18.0,17.0,18.0,13.0,3.0,14.0,33.0,25.0,19.0,20.0
2022-09-22T10:14:00,13.0,22.0,13.0,19.0,17.0,16.0,12.0,3.0,17.0,28.0,25.0,20.0,19.0
2022-09-22T10:14:30,14.0,22.0,13.0,19.0,18.0,17.0,10.0,4.0,16.0,33.0,25.0,19.0,19.0
2022-09-22T10:15:00,14.0,22.0,14.0,18.0,17.0,18.0,15.0,4.0,13.0,30.0,26.0,20.0,19.0
2022-09-22T10:15:30,13.0,22.0,13.0,19.0,18.0,18.0,15.0,3.0,18.0,31.0,25.0,18.0,18.0
2022-09-22T10:16:00,14.0,24.0,13.0,19.0,17.0,18.0,13.0,3.0,16.0,30.0,25.0,19.0,19.0
2022-09-22T10:16:30,13.0,23.0,13.0,19.0,18.0,17.0,13.0,4.0,13.0,30.0,27.0,19.0,19.0
2022-09-22T10:17:00,13.0,22.0,13.0,19.0,17.0,17.0,15.0,4.0,17.0,35.0,26.0,18.0,19.0
2022-09-22T10:17:30,14.0,22.0,14.0,19.0,17.0,18.0,15.0,3.0,15.0,27.0,26.0,18.0,19.0
2022-09-22T10:18:00,13.0,23.0,14.0,19.0,17.0,18.0,13.0,3.0,15.0,26.0,25.0,18.0,19.0
2022-09-22T10:18:30,14.0,24.0,13.0,20.0,16.0,18.0,12.0,3.0,16.0,30.0,27.0,17.0,18.0
2022-09-22T10:19:00,14.0,25.0,13.0,19.0,17.0,17.0,15.0,3.0,15.0,27.0,28.0,19.0,17.0
2022-09-22T10:19:30,14.0,23.0,14.0,20.0,18.0,17.0,13.0,3.0,17.0,25.0,28.0,17.0,17.0
2022-09-22T10:20:00,14.0,22.0,14.0,22.0,18.0,17.0,13.0,3.0,17.0,28.0,27.0,18.0,17.0
2022-09-22T10:20:30,15.0,25.0,13.0,20.0,18.0,18.0,13.0,4.0,15.0,28.0,26.0,17.0,18.0
2022-09-22T10:21:00,15.0,,14.0,22.0,18.0,16.0,11.0,3.0,12.0,31.0,26.0,16.0,17.0
2022-09-22T10:21:30,14.0,,14.0,21.0,18.0,17.0,13.0,4.0,17.0,29.0,25.0,17.0,17.0
2022-09-22T10:22:00,14.0,,13.0,20.0,16.0,16.0,13.0,4.0,16.0,30.0,26.0,18.0,17.0
2022-09-22T10:22:30,14.0,24.0,14.0,20.0,17.0,18.0,11.0,3.0,19.0,,26.0,17.0,16.0
2022-09-22T10:23:00,15.0,23.0,14.0,21.0,17.0,16.0,16.0,3.0,16.0,26.0,25.0,17.0,17.0
2022-09-22T10:23:30,14.0,24.0,13.0,21.0,17.0,17.0,15.0,4.0,16.0,29.0,24.0,17.0,16.0
2022-09-22T10:24:00,14.0,26.0,15.0,21.0,17.0,18.0,14.0,3.0,14.0,30.0,25.0,18.0,16.0
2022-09-22T10:24:30,16.0,23.0,14.0,21.0,16.0,17.0,13.0,4.0,17.0,29.0,25.0,18.0,14.0
2022-09-22T10:25:00,16.0,22.0,,22.0,,18.0,11.0,3.0,17.0,31.0,25.0,18.0,16.0
2022-09-22T10:25:30,14.0,26.0,15.0,21.0,16.0,17.0,15.0,4.0,18.0,27.0,26.0,18.0,17.0
2022-09-22T10:26:00,14.0,25.0,14.0,21.0,18.0,16.0,14.0,3.0,18.0,34.0,24.0,18.0,17.0
2022-09-22T10:26:30,15.0,25.0,14.0,21.0,17.0,17.0,11.0,4.0,16.0,29.0,24.0,17.0,17.0
2022-09-22T10:27:00,15.0,,13.0,20.0,17.0,18.0,13.0,3.0,17.0,28.0,24.0,17.0,17.0
2022-09-22T10:27:30,14.0,,15.0,21.0,16.0,17.0,13.0,3.0,16.0,30.0,24.0,17.0,16.0
2022-09-22T10:28:00,15.0,25.0,15.0,21.0,19.0,17.0,13.0,3.0,17.0,28.0,25.0,17.0,16.0
2022-09-22T10:28:30,14.0,23.0,15.0,21.0,17.0,17.0,12.0,3.0,16.0,28.0,25.0,17.0,16.0
2022-09-22T10:29:00,14.0,25.0,14.0,21.0,17.0,17.0,11.0,3.0,16.0,30.0,25.0,17.0,17.0
2022-09-22T10:29:30,15.0,,14.0,22.0,18.0,16.0,11.0,4.0,15.0,30.0,24.0,19.0,17.0
2022-09-22T10:30:00,14.0,22.0,14.0,21.0,17.0,16.0,15.0,3.0,16.0,29.0,24.0,18.0,16.0
2022-09-22T10:30:30,13.0,24.0,14.0,21.0,17.0,16.0,14.0,4.0,16.0,28.0,24.0,20.0,
2022-09-22T10:31:00,14.0,23.0,14.0,21.0,17.0,17.0,13.0,4.0,,28.0,21.0,20.0,17.0
2022-09-22T10:31:30,14.0,19.0,14.0,22.0,17.0,16.0,13.0,3.0,16.0,30.0,23.0,19.0,17.0
2022-09-22T10:32:00,15.0,,14.0,22.0,16.0,16.0,14.0,3.0,18.0,31.0,22.0,19.0,17.0
2022-09-22T10:32:30,15.0,21.0,14.0,22.0,16.0,16.0,14.0,3.0,20.0,33.0,23.0,19.0,16.0
2022-09-22T10:33:00,13.0,22.0,14.0,22.0,16.0,16.0,14.0,3.0,18.0,26.0,22.0,20.0,17.0
2022-09-22T10:33:30,14.0,23.0,14.0,21.0,17.0,17.0,12.0,3.0,15.0,28.0,22.0,19.0,17.0
2022-09-22T10:34:00,14.0,22.0,13.0,21.0,15.0,18.0,14.0,3.0,15.0,33.0,21.0,19.0,17.0
2022-09-22T10:34:30,15.0,23.0,13.0,23.0,16.0,17.0,14.0,3.0,17.0,33.0,22.0,19.0,18.0
2022-09-22T10:35:00,14.0,24.0,14.0,22.0,16.0,16.0,10.0,3.0,13.0,30.0,22.0,18.0,19.0
2022-09-22T10:35:30,13.0,22.0,15.0,22.0,18.0,16.0,16.0,3.0,17.0,29.0,21.0,19.0,18.0
2022-09-22T10:36:00,13.0,20.0,14.0,22.0,16.0,17.0,14.0,4.0,14.0,30.0,21.0,17.0,18.0
2022-09-22T10:36:30,14.0,20.0,14.0,21.0,17.0,16.0,15.0,4.0,14.0,33.0,21.0,18.0,17.0
2022-09-22T10:37:00,14.0,20.0,14.0,21.0,17.0,16.0,16.0,3.0,,30.0,21.0,19.0,17.0
2022-09-22T10:37:30,14.0,19.0,14.0,20.0,17.0,16.0,16.0,3.0,15.0,31.0,19.0,19.0,17.0
2022-09-22T10:38:00,13.0,19.0,14.0,20.0,17.0,17.0,17.0,4.0,19.0,31.0,21.0,18.0,17.0
2022-09-22T10:38:30,14.0,21.0,13.0,,15.0,16.0,16.0,3.0,19.0,24.0,22.0,17.0,18.0
2022-09-22T10:39:00,15.0,21.0,14.0,21.0,17.0,16.0,18.0,3.0,18.0,24.0,21.0,15.0,17.0
2022-09-22T10:39:30,14.0,19.0,14.0,21.0,17.0,15.0,17.0,4.0,15.0,27.0,21.0,16.0,17.0
2022-09-22T10:40:00,14.0,19.0,15.0,21.0,17.0,17.0,13.0,3.0,,25.0,22.0,16.0,18.0
2022-09-22T10:40:30,14.0,18.0,15.0,21.0,17.0,16.0,16.0,3.0,15.0,25.0,20.0,16.0,18.0
2022-09-22T10:41:00,13.0,18.0,14.0,22.0,16.0,17.0,18.0,3.0,17.0,30.0,20.0,15.0,18.0
2022-09-22T10:41:30,14.0,17.0,13.0,21.0,18.0,17.0,18.0,3.0,16.0,30.0,21.0,16.0,18.0
2022-09-22T10:42:00,13.0,17.0,14.0,20.0,16.0,17.0,16.0,4.0,14.0,28.0,20.0,17.0,18.0
2022-09-22T10:42:30,13.0,17.0,14.0,20.0,18.0,17.0,21.0,4.0,18.0,25.0,19.0,17.0,18.0
2022-09-22T10:43:00,13.0,17.0,14.0,20.0,17.0,17.0,15.0,4.0,,23.0,21.0,17.0,17.0
2022-09-22T10:43:30,14.0,17.0,15.0,20.0,16.0,16.0,18.0,3.0,18.0,26.0,21.0,17.0,18.0
2022-09-22T10:44:00,13.0,16.0,14.0,20.0,16.0,16.0,19.0,3.0,16.0,21.0,20.0,17.0,20.0
2022-09-22T10:44:30,13.0,18.0,15.0,20.0,16.0,17.0,19.0,3.0,15.0,27.0,21.0,17.0,20.0
2022-09-22T10:45:00,13.0,16.0,14.0,21.0,18.0,16.0,17.0,4.0,17.0,27.0,21.0,17.0,19.0
2022-09-22T10:45:30,12.0,16.0,14.0,19.0,17.0,17.0,18.0,3.0,17.0,31.0,20.0,15.0,20.0
2022-09-22T10:46:00,14.0,17.0,14.0,20.0,16.0,17.0,18.0,4.0,18.0,31.0,21.0,15.0,18.0
2022-09-22T10:46:30,14.0,17.0,15.0,21.0,16.0,16.0,17.0,4.0,16.0,28.0,21.0,16.0,18.0
2022-09-22T10:47:00,13.0,17.0,14.0,21.0,16.0,17.0,17.0,4.0,15.0,27.0,19.0,17.0,18.0
2022-09-22T10:47:30,14.0,17.0,13.0,20.0,17.0,17.0,18.0,3.0,16.0,25.0,20.0,17.0,19.0
2022-09-22T10:48:00,14.0,19.0,14.0,21.0,18.0,16.0,18.0,3.0,17.0,23.0,21.0,16.0,18.0
2022-09-22T10:48:30,13.0,19.0,14.0,19.0,18.0,16.0,20.0,3.0,18.0,21.0,21.0,16.0,18.0
2022-09-22T10:49:00,13.0,18.0,14.0,21.0,18.0,16.0,14.0,3.0,17.0,26.0,21.0,17.0,17.0
2022-09-22T10:49:30,15.0,20.0,13.0,21.0,18.0,17.0,15.0,3.0,17.0,24.0,21.0,17.0,18.0
2022-09-22T10:50:00,14.0,20.0,14.0,20.0,17.0,16.0,18.0,4.0,15.0,28.0,22.0,17.0,18.0
2022-09-22T10:50:30,14.0,18.0,14.0,19.0,18.0,16.0,17.0,3.0,12.0,23.0,22.0,17.0,18.0
2022-09-22T10:51:00,14.0,19.0,14.0,20.0,17.0,17.0,17.0,3.0,16.0,24.0,21.0,16.0,17.0
2022-09-22T10:51:30,13.0,19.0,15.0,19.0,,16.0,17.0,3.0,13.0,26.0,20.0,15.0,18.0
2022-09-22T10:52:00,13.0,19.0,13.0,20.0,18.0,16.0,20.0,3.0,11.0,28.0,20.0,15.0,18.0
2022-09-22T10:52:30,14.0,21.0,14.0,19.0,17.0,16.0,18.0,3.0,17.0,24.0,22.0,15.0,18.0
2022-09-22T10:53:00,14.0,20.0,14.0,19.0,18.0,16.0,15.0,3.0,11.0,24.0,20.0,16.0,19.0
2022-09-22T10:53:30,14.0,19.0,15.0,19.0,18.0,16.0,15.0,3.0,14.0,22.0,20.0,16.0,17.0
2022-09-22T10:54:00,14.0,21.0,15.0,20.0,18.0,17.0,17.0,3.0,13.0,20.0,21.0,15.0,18.0
2022-09-22T10:54:30,13.0,20.0,14.0,20.0,17.0,16.0,17.0,4.0,10.0,21.0,21.0,15.0,18.0
2022-09-22T10:55:00,14.0,21.0,14.0,20.0,17.0,16.0,20.0,3.0,,22.0,,15.0,19.0
2022-09-22T10:55:30,13.0,22.0,13.0,20.0,17.0,17.0,17.0,3.0,9.0,21.0,21.0,15.0,19.0
2022-09-22T10:56:00,13.0,22.0,15.0,20.0,16.0,17.0,18.0,3.0,8.0,23.0,22.0,15.0,18.0
2022-09-22T10:56:30,13.0,22.0,14.0,19.0,16.0,16.0,16.0,3.0,14.0,27.0,20.0,15.0,18.0
2022-09-22T10:57:00,13.0,23.0,13.0,,16.0,16.0,18.0,4.0,11.0,25.0,22.0,15.0,19.0
2022-09-22T10:57:30,13.0,22.0,14.0,19.0,18.0,16.0,16.0,3.0,10.0,22.0,22.0,14.0,19.0
2022-09-22T10:58:00,13.0,22.0,15.0,21.0,17.0,16.0,15.0,3.0,12.0,22.0,21.0,14.0,19.0
2022-09-22T10:58:30,12.0,23.0,14.0,20.0,17.0,17.0,18.0,3.0,12.0,20.0,22.0,14.0,20.0
2022-09-22T10:59:00,13.0,23.0,13.0,19.0,17.0,16.0,16.0,3.0,9.0,22.0,22.0,14.0,20.0
2022-09-22T10:59:30,13.0,,15.0,19.0,17.0,16.0,18.0,3.0,13.0,24.0,22.0,13.0,20.0
2022-09-22T11:00:00,13.0,23.0,,20.0,18.0,17.0,19.0,3.0,10.0,24.0,23.0,14.0,19.0
2022-09-22T11:00:30,13.0,24.0,13.0,20.0,17.0,17.0,17.0,3.0,11.0,24.0,24.0,14.0,20.0
2022-09-22T11:01:00,14.0,22.0,13.0,21.0,16.0,17.0,15.0,3.0,8.0,24.0,23.0,15.0,20.0
2022-09-22T11:01:30,13.0,,14.0,21.0,15.0,17.0,16.0,3.0,11.0,22.0,26.0,14.0,22.0
2022-09-22T11:02:00,13.0,,14.0,21.0,16.0,16.0,16.0,3.0,12.0,23.0,27.0,13.0,21.0
2022-09-22T11:02:30,12.0,,14.0,21.0,15.0,16.0,15.0,3.0,9.0,24.0,27.0,13.0,22.0
2022-09-22T11:03:00,12.0,26.0,14.0,20.0,16.0,16.0,16.0,3.0,8.0,23.0,28.0,13.0,23.0
2022-09-22T11:03:30,13.0,,13.0,19.0,18.0,16.0,16.0,3.0,11.0,26.0,32.0,13.0,21.0
2022-09-22T11:04:00,13.0,,13.0,20.0,18.0,17.0,15.0,4.0,11.0,23.0,31.0,13.0,22.0
2022-09-22T11:04:30,13.0,25.0,14.0,21.0,17.0,15.0,14.0,3.0,10.0,22.0,32.0,13.0,22.0
2022-09-22T11:05:00,13.0,24.0,14.0,21.0,18.0,16.0,14.0,3.0,11.0,20.0,32.0,13.0,21.0
2022-09-22T11:05:30,13.0,24.0,14.0,19.0,18.0,17.0,12.0,3.0,10.0,20.0,34.0,13.0,21.0
2022-09-22T11:06:00,13.0,25.0,13.0,20.0,18.0,16.0,13.0,3.0,9.0,22.0,42.0,13.0,21.0
2022-09-22T11:06:30,12.0,,14.0,21.0,18.0,16.0,10.0,4.0,9.0,24.0,,13.0,21.0
2022-09-22T11:07:00,12.0,,15.0,19.0,18.0,16.0,13.0,3.0,,19.0,,13.0,21.0
2022-09-22T11:07:30,12.0,,13.0,19.0,18.0,15.0,15.0,3.0,9.0,22.0,,14.0,20.0
2022-09-22T11:08:00,12.0,,13.0,19.0,19.0,16.0,16.0,3.0,10.0,21.0,,13.0,18.0
2022-09-22T11:08:30,13.0,,15.0,18.0,17.0,16.0,11.0,4.0,8.0,19.0,,13.0,18.0
2022-09-22T11:09:00,13.0,,14.0,20.0,18.0,16.0,11.0,3.0,9.0,21.0,,14.0,18.0
2022-09-22T11:09:30,13.0,,14.0,20.0,17.0,15.0,12.0,3.0,9.0,22.0,,14.0,19.0
2022-09-22T11:10:00,12.0,,14.0,19.0,17.0,16.0,13.0,3.0,10.0,20.0,,13.0,20.0
2022-09-22T11:10:30,13.0,,13.0,19.0,16.0,16.0,14.0,3.0,,20.0,,13.0,21.0
2022-09-22T11:11:00,13.0,,15.0,20.0,18.0,16.0,14.0,3.0,10.0,21.0,,16.0,21.0
2022-09-22T11:11:30,13.0,,14.0,20.0,17.0,16.0,14.0,3.0,9.0,24.0,,14.0,20.0
2022-09-22T11:12:00,14.0,,13.0,19.0,18.0,16.0,12.0,3.0,11.0,21.0,,16.0,20.0
2022-09-22T11:12:30,13.0,,13.0,21.0,17.0,17.0,15.0,3.0,10.0,22.0,,14.0,20.0
2022-09-22T11:13:00,13.0,24.0,13.0,20.0,18.0,17.0,13.0,3.0,10.0,26.0,,15.0,18.0
2022-09-22T11:14:00,13.0,20.0,14.0,27.0,16.0,16.0,12.0,3.0,10.0,27.0,42.0,16.0,21.0
2022-09-22T11:14:30,12.0,18.0,14.0,25.0,18.0,,13.0,3.0,14.0,24.0,40.0,16.0,21.0
2022-09-22T11:15:00,13.0,18.0,13.0,,17.0,16.0,13.0,,11.0,24.0,40.0,16.0,21.0
2022-09-22T11:15:30,13.0,18.0,13.0,,16.0,17.0,10.0,3.0,13.0,33.0,39.0,16.0,21.0
2022-09-22T11:16:00,12.0,18.0,13.0,,16.0,16.0,13.0,3.0,11.0,27.0,37.0,18.0,20.0
2022-09-22T11:16:30,14.0,21.0,14.0,27.0,16.0,17.0,11.0,3.0,12.0,28.0,37.0,19.0,20.0
2022-09-22T11:17:00,14.0,17.0,14.0,,16.0,16.0,12.0,3.0,12.0,30.0,37.0,19.0,22.0
2022-09-22T11:17:30,13.0,16.0,15.0,26.0,17.0,17.0,13.0,3.0,13.0,30.0,35.0,17.0,22.0
2022-09-22T11:18:00,13.0,20.0,14.0,24.0,16.0,16.0,15.0,3.0,12.0,30.0,35.0,17.0,22.0
2022-09-22T11:18:30,14.0,23.0,14.0,27.0,16.0,16.0,17.0,3.0,14.0,33.0,35.0,21.0,21.0
2022-09-22T11:19:00,12.0,,14.0,26.0,,16.0,17.0,3.0,14.0,32.0,35.0,23.0,21.0
2022-09-22T11:19:30,12.0,23.0,14.0,24.0,15.0,17.0,19.0,3.0,17.0,36.0,35.0,24.0,20.0
2022-09-22T11:20:00,13.0,16.0,14.0,25.0,16.0,17.0,22.0,3.0,13.0,43.0,35.0,24.0,19.0
2022-09-22T11:20:30,13.0,16.0,15.0,24.0,15.0,17.0,21.0,3.0,12.0,38.0,36.0,24.0,19.0
2022-09-22T11:21:00,12.0,17.0,14.0,24.0,16.0,17.0,22.0,3.0,14.0,43.0,35.0,24.0,19.0
2022-09-22T11:21:30,12.0,17.0,14.0,23.0,17.0,18.0,16.0,3.0,13.0,42.0,37.0,24.0,19.0
2022-09-22T11:22:00,12.0,17.0,14.0,24.0,16.0,16.0,17.0,3.0,12.0,41.0,37.0,24.0,19.0
2022-09-22T11:22:30,13.0,17.0,14.0,23.0,16.0,15.0,15.0,3.0,12.0,41.0,37.0,26.0,20.0
2022-09-22T11:23:00,13.0,16.0,14.0,24.0,15.0,17.0,17.0,2.0,14.0,44.0,36.0,26.0,18.0
2022-09-22T11:23:30,13.0,19.0,15.0,22.0,16.0,18.0,17.0,3.0,14.0,39.0,35.0,26.0,17.0
2022-09-22T11:24:00,13.0,19.0,14.0,23.0,15.0,18.0,15.0,3.0,16.0,41.0,38.0,26.0,19.0
2022-09-22T11:24:30,13.0,20.0,14.0,23.0,15.0,18.0,18.0,3.0,11.0,43.0,39.0,26.0,19.0
2022-09-22T11:25:00,13.0,20.0,14.0,24.0,15.0,19.0,18.0,3.0,14.0,41.0,38.0,21.0,19.0
2022-09-22T11:25:30,13.0,20.0,14.0,22.0,17.0,18.0,,4.0,14.0,35.0,,22.0,20.0
2022-09-22T11:26:00,13.0,20.0,14.0,24.0,16.0,18.0,,3.0,13.0,37.0,,22.0,21.0
2022-09-22T11:26:30,14.0,21.0,14.0,24.0,16.0,18.0,19.0,3.0,,32.0,,20.0,21.0
2022-09-22T11:27:00,14.0,20.0,14.0,23.0,17.0,18.0,19.0,3.0,16.0,34.0,,19.0,20.0
2022-09-22T11:27:30,12.0,25.0,13.0,24.0,16.0,17.0,19.0,3.0,17.0,32.0,,18.0,21.0
2022-09-22T11:28:00,13.0,,14.0,25.0,16.0,18.0,25.0,3.0,12.0,29.0,,18.0,21.0
2022-09-22T11:28:30,12.0,24.0,13.0,25.0,16.0,19.0,20.0,3.0,15.0,32.0,,18.0,21.0
2022-09-22T11:29:00,13.0,26.0,12.0,25.0,16.0,19.0,19.0,3.0,15.0,27.0,41.0,18.0,21.0
2022-09-22T11:29:30,13.0,26.0,13.0,26.0,16.0,18.0,14.0,3.0,15.0,27.0,41.0,18.0,21.0
2022-09-22T11:30:00,13.0,26.0,13.0,27.0,16.0,19.0,14.0,3.0,13.0,27.0,41.0,18.0,20.0
2022-09-22T11:30:30,13.0,,12.0,,17.0,19.0,17.0,3.0,15.0,26.0,36.0,18.0,20.0
2022-09-22T11:31:00,13.0,,13.0,,17.0,19.0,14.0,3.0,14.0,21.0,31.0,16.0,21.0
2022-09-22T11:31:30,14.0,26.0,13.0,26.0,17.0,18.0,13.0,3.0,15.0,28.0,36.0,15.0,21.0
2022-09-22T11:32:00,12.0,22.0,13.0,27.0,17.0,18.0,14.0,3.0,16.0,20.0,38.0,14.0,20.0
2022-09-22T11:32:30,12.0,22.0,12.0,26.0,18.0,18.0,15.0,3.0,12.0,20.0,39.0,14.0,20.0
2022-09-22T11:33:00,13.0,20.0,12.0,27.0,17.0,17.0,16.0,3.0,15.0,20.0,38.0,14.0,19.0
2022-09-22T11:33:30,14.0,19.0,12.0,26.0,17.0,17.0,16.0,3.0,14.0,19.0,37.0,13.0,20.0
2022-09-22T11:34:00,13.0,19.0,13.0,25.0,15.0,18.0,17.0,3.0,13.0,18.0,38.0,11.0,20.0
2022-09-22T11:34:30,13.0,19.0,,26.0,17.0,19.0,15.0,4.0,12.0,19.0,34.0,12.0,20.0
2022-09-22T11:35:00,13.0,22.0,12.0,26.0,16.0,18.0,16.0,4.0,14.0,20.0,32.0,12.0,19.0
2022-09-22T11:35:30,12.0,,12.0,26.0,17.0,19.0,16.0,3.0,,21.0,32.0,12.0,19.0
2022-09-22T11:36:00,13.0,25.0,10.0,,17.0,18.0,17.0,3.0,1.0,18.0,31.0,12.0,17.0
2022-09-22T11:36:30,13.0,,12.0,25.0,17.0,18.0,16.0,3.0,13.0,21.0,33.0,13.0,19.0
2022-09-22T11:37:00,12.0,26.0,12.0,25.0,16.0,18.0,16.0,3.0,12.0,20.0,30.0,13.0,18.0
2022-09-22T11:37:30,14.0,26.0,12.0,23.0,17.0,18.0,19.0,2.0,11.0,20.0,31.0,13.0,17.0
2022-09-22T11:38:00,14.0,26.0,12.0,23.0,16.0,18.0,15.0,3.0,11.0,23.0,32.0,13.0,17.0
2022-09-22T11:38:30,13.0,,12.0,21.0,17.0,18.0,19.0,3.0,13.0,21.0,32.0,13.0,18.0
2022-09-22T11:39:00,12.0,26.0,13.0,21.0,17.0,18.0,16.0,3.0,8.0,21.0,31.0,13.0,18.0
2022-09-22T11:39:30,14.0,23.0,12.0,22.0,17.0,19.0,17.0,3.0,11.0,21.0,31.0,13.0,18.0
